ID,modified,rightsHolder,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,occurrenceID,catalogNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,behavior,establishmentMeans,occurrenceStatus,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,eventDate,eventID,identificationID,typeStatus,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,country,stateProvince,county,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,taxonID,acceptedNameUsageID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,genus,taxonRank,recordedByID,identifiedByID,materialSampleID,samplingProtocol,Organism id
OBS7774784,2026-05-04T09:17:39Z,Levente Horváth,,,,108820,,,Citizens for FunDive,HumanObservation,7774784,,Levente Horváth,1,1,individuals,,,,,present,,,,,,2025-10-05T17:37:00Z,https://app.plutof.ut.ee/event/view/16083308,28885772,,Levente Horváth,2025-10-05,,,Hungary,,,Ásotthalom,,46.20923452,19.7967172,WGS84,,75VNV,,Paxillus ammoniavirescens Contu & Dessì,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Paxillaceae,Paxillus,Species,,,,,
OBS7776245,2026-05-04T09:17:39Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7776245,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-09T15:30:00Z,https://app.plutof.ut.ee/event/view/16085745,28917077,,Lowie Tondeleir,2025-10-09,,,Belgium,,Liège,Welkenraedt,,50.64673444,5.9774519,WGS84,12,Y5DX,,Coprinus comatus (O.F. Müll.) Gray,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7776506,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7776506,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-10T08:46:00Z,https://app.plutof.ut.ee/event/view/16089286,28920679,,Lowie Tondeleir,2025-10-10,,,Belgium,,Liège,Malmedy,,50.4238839,6.02667019,WGS84,4,3PQZC,,Inocybe geophylla (Bull.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7776508,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7776508,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-10T10:27:00Z,https://app.plutof.ut.ee/event/view/16089288,28920677,,Lowie Tondeleir,2025-10-10,,,Belgium,,Liège,Weismes,,50.51105825,6.07395461,WGS84,20,4TRNK,,Russula betularum Hora,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7776517,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7776517,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-10T11:11:00Z,https://app.plutof.ut.ee/event/view/16089297,28920688,,Lowie Tondeleir,2025-10-10,,,Belgium,,Liège,Weismes,,50.51103979,6.07392399,WGS84,15,5TZ2T,,Amanita rubescens Pers.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7776807,2026-05-04T09:17:40Z,Annemieke T. Verbeken,,,,108820,,,Citizens for FunDive,HumanObservation,7776807,,Annemieke T. Verbeken,3,3,individuals,,,,,present,,,,,,2024-09-28T13:39:00Z,https://app.plutof.ut.ee/event/view/16089598,28921144,,Annemieke T. Verbeken,2024-09-28,,,Belgium,,West-Vlaanderen,De Panne,,51.06753844,2.58042322,WGS84,5,,,Geastrum schmidelii Vittad.,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7776826,2026-05-04T09:17:40Z,Annemieke T. Verbeken,,,,108820,,,Citizens for FunDive,HumanObservation,7776826,,Annemieke T. Verbeken,13,13,individuals,,,,,present,,,,,,2024-09-28T13:27:00Z,https://app.plutof.ut.ee/event/view/16089617,28921163,,Annemieke T. Verbeken,2024-09-28,,,Belgium,,West-Vlaanderen,De Panne,,51.06691323,2.57901747,WGS84,5,59LD7,,Tulostoma brumale Pers.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Species,,,,,
OBS7777894,2026-05-04T09:17:40Z,Kata MolnárBánffy,,,,108820,,,Citizens for FunDive,HumanObservation,7777894,,Kata MolnárBánffy,1,1,individuals,,,,,present,,,,,egy különösen nagy példány 20251012_011,2025-10-12T09:42:00Z,https://app.plutof.ut.ee/event/view/16090449,28922273,,Kata MolnárBánffy,2025-10-12,,,Hungary,,Pest vármegye,Piliscsaba,,47.62644175,18.84517689,WGS84,21,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7777895,2026-05-04T09:17:40Z,Kata MolnárBánffy,,,,108820,,,Citizens for FunDive,HumanObservation,7777895,,Kata MolnárBánffy,1,1,individuals,,,,,present,,,,,Chroogomphus rutilus sl.; 20251012_015;  két érdekesen összenőtt termőtest,2025-10-12T10:18:00Z,https://app.plutof.ut.ee/event/view/16090450,28922272,,Kata MolnárBánffy,2025-10-12,,,Hungary,,Pest vármegye,Piliscsaba,,47.62759271,18.84773878,WGS84,10,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7777896,2026-05-04T09:17:40Z,Kata MolnárBánffy,,,,108820,,,Citizens for FunDive,HumanObservation,7777896,,Kata MolnárBánffy,1,1,individuals,,,,,present,,,,,Chroogomphus rutilus sl.; kisebb csoportokban nő itt; nem egyesével; 20251012_016,2025-10-12T10:19:00Z,https://app.plutof.ut.ee/event/view/16090451,28922274,,Kata MolnárBánffy,2025-10-12,,,Hungary,,Pest vármegye,Piliscsaba,,47.62759271,18.84773878,WGS84,10,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7778398,2026-05-04T09:17:40Z,Barbara Sipos,,,,108820,,,Citizens for FunDive,HumanObservation,7778398,,Barbara Sipos,1,1,individuals,,,,,present,,,,,,2025-10-11T09:10:00Z,https://app.plutof.ut.ee/event/view/16090916,28922825,,Barbara Sipos,2025-10-11,,,Hungary,,Nógrád vármegye,Zabar,,48.14699453,20.04197773,WGS84,,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7778399,2026-05-04T09:17:40Z,Barbara Sipos,,,,108820,,,Citizens for FunDive,HumanObservation,7778399,,Barbara Sipos,1,1,individuals,,,,,present,,,,,,2025-10-11T08:30:00Z,https://app.plutof.ut.ee/event/view/16090917,28922826,,Barbara Sipos,2025-10-11,,,Hungary,,Nógrád vármegye,Zabar,,48.14263034,20.04757583,WGS84,,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7778400,2026-05-04T09:17:40Z,Barbara Sipos,,,,108820,,,Citizens for FunDive,HumanObservation,7778400,,Barbara Sipos,2,2,individuals,,,,,present,,,,,,2025-10-11T08:25:00Z,https://app.plutof.ut.ee/event/view/16090918,28922827,,Barbara Sipos,2025-10-11,,,Hungary,,Nógrád vármegye,Zabar,,48.14186028,20.05007565,WGS84,,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7779990,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7779990,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-15T14:44:00Z,https://app.plutof.ut.ee/event/view/16092793,28946871,,Lowie Tondeleir,2025-10-15,,,Belgium,,Oost-Vlaanderen,Gent,,51.04587946,3.72575856,WGS84,21,7CS2W,,Trichoglossum hirsutum (Pers.) Boud.,,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Trichoglossum,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7779991,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7779991,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-15T14:44:00Z,https://app.plutof.ut.ee/event/view/16092794,28946872,,Lowie Tondeleir,2025-10-15,,,Belgium,,Oost-Vlaanderen,Gent,,51.04589303,3.72573847,WGS84,20,,32FLW,Hygrocybe virginea (Wulfen) P.D. Orton & Watling,Cuphophyllus virgineus (Wulfen) Kovalenko,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7779992,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7779992,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-15T14:44:00Z,https://app.plutof.ut.ee/event/view/16092795,28946873,,Lowie Tondeleir,2025-10-15,,,Belgium,,Oost-Vlaanderen,Gent,,51.04584634,3.72577048,WGS84,,,3G9MX,Hygrocybe psittacina (Schaeff.) P. Kumm.,Gliophorus psittacinus (Schaeff.) Herink,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7779996,2026-05-04T09:17:40Z,Bruno Serra,,,,108820,,,Citizens for FunDive,HumanObservation,7779996,,Bruno Serra,56,56,individuals,,,,Invasive,present,,,,,,2025-10-15T14:47:00Z,https://app.plutof.ut.ee/event/view/16092802,28946880,,Bruno Serra,2025-10-15,,,Portugal,,Braga,Apúlia,,41.4993692,-8.7638726,WGS84,12,B2PQZ,,Favolaschia claudopus (Singer) Q.Y. Zhang & Y.C. Dai,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Favolaschia,Species,,,,,
OBS7780932,2026-05-04T09:17:40Z,Lowie Tondeleir,,,,108820,,,Citizens for FunDive,HumanObservation,7780932,,Lowie Tondeleir,1,1,individuals,,,,,present,,,,,,2025-10-17T10:19:00Z,https://app.plutof.ut.ee/event/view/16094716,28956349,,Lowie Tondeleir,2025-10-17,,,Belgium,,Oost-Vlaanderen,Gent,,51.03591445,3.72478898,WGS84,20,7CRHR,,Tricholomella constricta (Fr.) Zerova ex Kalamees,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Tricholomella,Species,https://orcid.org/0009-0008-5951-1709,https://orcid.org/0009-0008-5951-1709,,,
OBS7783113,2026-05-04T09:17:40Z,Judit Harsányi,,,,108820,,,Citizens for FunDive,HumanObservation,7783113,,Judit Harsányi,1,1,individuals,,,,,present,,,,,,2025-10-18T13:25:00Z,https://app.plutof.ut.ee/event/view/16097077,28965431,,Judit Harsányi,2025-10-18,,,Hungary,,Zala County,Magyarföld,,46.77602,16.36423,WGS84,,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785160,2026-05-04T09:17:41Z,Vajda László,,,,108820,,,Citizens for FunDive,HumanObservation,7785160,,Vajda László | László Vajda,1,1,individuals,,,,,present,,,,,LASVAJ0106-001 sample number,2025-10-19T09:40:00Z,https://app.plutof.ut.ee/event/view/16099132,28973083,,Vajda László | László Vajda,2025-10-19,,,Hungary,,,,Bolhás külterület,46.21321839,17.24709179,WGS84,,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7785161,2026-05-04T09:17:41Z,Glen Dierickx,,,,108820,,,Citizens for FunDive,HumanObservation,7785161,,Glen Dierickx,1,1,individuals,,,,,present,,,,,,2025-10-21T16:05:00Z,https://app.plutof.ut.ee/event/view/16099133,28973084,,Glen Dierickx,2025-10-21,,,Belgium,,Vlaanderen,Gent,,51.03567328,3.72259866,WGS84,,5W4S7,,Armillaria ostoyae (Romagn.) Herink,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Species,https://orcid.org/0000-0001-5387-8544,https://orcid.org/0000-0001-5387-8544,,,
OBS7785163,2026-05-04T09:17:41Z,Glen Dierickx,,,,108820,,,Citizens for FunDive,HumanObservation,7785163,,Glen Dierickx,1,1,individuals,,,,,present,,,,,,2025-10-21T16:04:00Z,https://app.plutof.ut.ee/event/view/16099135,28973086,,Glen Dierickx,2025-10-21,Identified using Kindwise Mushroom.ID API,,Belgium,,Vlaanderen,Gent,,51.03587947,3.72200925,WGS84,,,3FGBK,Geastrum michelianum W.G. Sm.,Geastrum triplex Jungh.,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,https://orcid.org/0000-0001-5387-8544,https://orcid.org/0000-0001-5387-8544,,,
OBS7785281,2026-05-04T09:17:41Z,Judit Csatlós,,,,108820,,,Citizens for FunDive,HumanObservation,7785281,,Judit Csatlós,5,5,individuals,,,,,present,,,,,Zömökebb termőtestek az eddigiekhez képest. Szürkés árnyalatú kalap; narancsos/rozsdabarna folttal.,2025-10-12T08:37:00Z,https://app.plutof.ut.ee/event/view/16099253,28973209,,Judit Csatlós,2025-10-12,,,Hungary,,,Háromhuta,,48.3878527,21.4560331,WGS84,6,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785282,2026-05-04T09:17:41Z,Judit Csatlós,,,,108820,,,Citizens for FunDive,HumanObservation,7785282,,Judit Csatlós,9,9,individuals,,,,,present,,,,,,2025-10-12T07:25:00Z,https://app.plutof.ut.ee/event/view/16099254,28973210,,Judit Csatlós,2025-10-12,,,Hungary,,,Erdőhorváti,,48.3319,21.4173383,WGS84,8,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785283,2026-05-04T09:17:41Z,Judit Csatlós,,,,108820,,,Citizens for FunDive,HumanObservation,7785283,,Judit Csatlós,1,1,individuals,,,,,present,,,,,,2025-10-11T14:50:00Z,https://app.plutof.ut.ee/event/view/16099255,28973211,,Judit Csatlós,2025-10-11,,,Hungary,,,Háromhuta,,48.38691,21.456465,WGS84,91,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785284,2026-05-04T09:17:41Z,Judit Csatlós,,,,108820,,,Citizens for FunDive,HumanObservation,7785284,,Judit Csatlós,2,2,individuals,,,,,present,,,,,,2025-10-11T14:22:00Z,https://app.plutof.ut.ee/event/view/16099256,28973212,,Judit Csatlós,2025-10-11,,,Hungary,,,Háromhuta,,48.3847062,21.4558862,WGS84,5,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785285,2026-05-04T09:17:41Z,Judit Csatlós,,,,108820,,,Citizens for FunDive,HumanObservation,7785285,,Judit Csatlós,15,15,individuals,,,,,present,,,,,,2025-10-11T14:17:00Z,https://app.plutof.ut.ee/event/view/16099257,28973213,,Judit Csatlós,2025-10-11,,,Hungary,,,Háromhuta,,48.38532707,21.45575132,WGS84,,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785670,2026-05-04T09:17:41Z,Csaba Bóta dr.,,,,108820,,,Citizens for FunDive,HumanObservation,7785670,,Csaba Bóta dr. | Csaba Bóta dr.,20,20,individuals,,,,Native,present,,,,,Rendkívül változatos habitus,2025-10-12T10:41:00Z,https://app.plutof.ut.ee/event/view/16099819,28973957,,Csaba Bóta dr. | Csaba Bóta dr.,2025-10-12,,,Hungary,,,Vácrátót,,47.7058658,19.2170506,WGS84,4,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7785671,2026-05-04T09:17:41Z,Csaba Bóta dr.,,,,108820,,,Citizens for FunDive,HumanObservation,7785671,,Csaba Bóta dr.,20,20,individuals,,,,Native,present,,,,,Rendkívül változatos habitus,2025-10-12T10:41:00Z,https://app.plutof.ut.ee/event/view/16099820,28973958,,Csaba Bóta dr.,2025-10-12,,,Hungary,,,Vácrátót,,47.7058658,19.2170506,WGS84,4,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7788993,2026-05-04T09:17:41Z,nataniel bozo,,,,108820,,,Citizens for FunDive,HumanObservation,7788993,,nataniel bozo,1,1,individuals,,,,In wild,present,,,,,,2025-10-04T10:03:00Z,https://app.plutof.ut.ee/event/view/16104794,28978936,,nataniel bozo,2025-10-04,,,Hungary,,Bács-Kiskun vármegye,Lakitelek,,46.86081276,19.95330876,WGS84,14,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7789178,2026-05-04T09:17:41Z,Erika Jekli,,,,108820,,,Citizens for FunDive,HumanObservation,7789178,,Erika Jekli,18,18,individuals,,,,,present,,,,,,2025-10-26T12:02:00Z,https://app.plutof.ut.ee/event/view/16104912,28980690,,Erika Jekli,2025-10-26,,,Hungary,,,Eger,,47.9701951,20.3629183,WGS84,7,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7789179,2026-05-04T09:17:41Z,Erika Jekli,,,,108820,,,Citizens for FunDive,HumanObservation,7789179,,Erika Jekli,30,30,individuals,,,,Native,present,,,,,rutilus,2025-10-12T07:37:00Z,https://app.plutof.ut.ee/event/view/16104913,28980736,,Erika Jekli,2025-10-12,,,Hungary,,,Noszvaj,,47.9283455,20.4855663,WGS84,9,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7790128,2026-05-04T09:17:41Z,Gabriella Mokánszki,,,,108820,,,Citizens for FunDive,HumanObservation,7790128,,Gabriella Mokánszki | Gabriella Mokánszki,1,1,individuals,,,,Native,present,,,,,Chroogomphus cf. rutilus,2025-10-19T09:00:00Z,https://app.plutof.ut.ee/event/view/16106591,28981835,,Gabriella Mokánszki | Gabriella Mokánszki,2025-10-19,,,Hungary,,,Szenta,,46.21658976,17.24925164,WGS84,,3PCR,,Chroogomphus (Singer) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,,Genus,,,,,
OBS7849895,2026-05-04T09:17:41Z,ermes kyrimes,,,,108820,,,Citizens for FunDive,HumanObservation,7849895,,ermes kyrimes,5,5,individuals,,,,In wild,present,,,,,lengths 7.25; 4.20;4.5;3.2 cm and. cap sizes 7.1; 5.3;2.8;4.2;2.35 cm,2025-11-23T15:59:00Z,https://app.plutof.ut.ee/event/view/16179062,29079616,,ermes kyrimes,2025-11-23,,,Greece,,,Evia,,38.5928663,23.8504948,WGS84,,63LCT,,Paxillus Fr.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Paxillaceae,,Genus,,,,,
OBS7859872,2026-05-04T09:17:42Z,Zita Zeberer,,,,108820,,,Citizens for FunDive,HumanObservation,7859872,,Zita Zeberer,1,1,individuals,,,,,present,,,,,,2025-10-16T13:16:00Z,https://app.plutof.ut.ee/event/view/16189805,29090531,,Zita Zeberer,2025-10-16,,,Hungary,,,Sopron,,47.65991155,16.5922831,WGS84,,5YJ3C,,Chroogomphus rutilus (Schaeff.) O.K. Mill.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Species,,,,,
OBS7860902,2026-05-04T09:17:42Z,Johan Staaf,,,,108820,,,Citizens for FunDive,HumanObservation,7860902,,Johan Staaf,1,1,individuals,,,,,present,,,,,Hydnellum rufoconcrescens nom.prov.,2025-08-14T10:00:00Z,https://app.plutof.ut.ee/event/view/16191709,29092997,,Johan Staaf,2025-08-14,,,Sweden,,Jämtlands län,,Skog vid Optands Flygfält,63.1250844,14.81624398,WGS84,,4ZNP,,Hydnellum P. Karst.,,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Genus,,,,,
OBS7860905,2026-05-04T09:17:42Z,Johan Staaf,,,,108820,,,Citizens for FunDive,HumanObservation,7860905,,Johan Staaf,1,1,individuals,,,,,present,,,,,ArtportalsID 128243838,2025-09-05T10:00:00Z,https://app.plutof.ut.ee/event/view/16191712,29093000,,Johan Staaf,2025-09-05,,,Sweden,,Jämtlands län,,Kalkbarrskog mellan Östberget och Storsjön,63.19467645,14.60824739,WGS84,,,B2NBG,Cortinarius luteobrunnescens A.H. Sm.,Phlegmacium luteobrunnescens (A.H. Sm.) Niskanen & Liimat.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Phlegmacium,Species,,,,,
OBS7864323,2026-05-04T09:17:42Z,István Nagy,,,,108820,,,Citizens for FunDive,HumanObservation,7864323,,István Nagy,1,1,individuals,,,,,present,,,,,27,2025-12-05T14:50:00Z,https://app.plutof.ut.ee/event/view/16200593,29108873,,István Nagy,2025-12-05,,,Hungary,,,Bugac,,46.6484433,19.6258169,WGS84,5,,,Geastrum nadalii A. Paz; C. Lavoise; P. Chautrand; M. Slavova; P.P. Daniëls & C. Rojo,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7864324,2026-05-04T09:17:42Z,István Nagy,,,,108820,,,Citizens for FunDive,HumanObservation,7864324,,István Nagy | Ludnai Tünde,1,1,individuals,,,,,present,,,,,27,2025-12-05T14:50:00Z,https://app.plutof.ut.ee/event/view/16200594,29108874,,István Nagy | Ludnai Tünde,2025-12-05,,,Hungary,,,Bugac,,46.6484433,19.6258169,WGS84,5,,,Geastrum nadalii A. Paz; C. Lavoise; P. Chautrand; M. Slavova; P.P. Daniëls & C. Rojo,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7894178,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894178,,Attila Sandor,4,4,individuals,,,,,present,,,,,,2025-02-21T09:35:00Z,https://app.plutof.ut.ee/event/view/16237698,29231515,,Attila Sandor,2025-02-21,,,Hungary,,,Ópusztaszer,,46.50327152,20.05384717,WGS84,,,,Geastrum schmidelii Vittad.,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7894179,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894179,,Attila Sandor,1,1,individuals,,,,,present,,,,,,2025-03-23T09:40:00Z,https://app.plutof.ut.ee/event/view/16237700,29231564,,Attila Sandor,2025-03-23,,,Hungary,,,Bugacpusztaháza,,46.70869864,19.60465226,WGS84,,7D9Q7,,Tulostoma fimbriatum Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Species,,,,,
OBS7894180,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894180,,Attila Sandor,2,2,individuals,,,,,present,,,,,,2025-03-30T10:55:00Z,https://app.plutof.ut.ee/event/view/16237701,29231565,,Attila Sandor,2025-03-30,,,Hungary,,,Sándorfalva,,46.39805212,20.12344815,WGS84,,59LHH,,Tulostoma simulans Lloyd,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Species,,,,,
OBS7894181,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894181,,Attila Sandor,3,3,individuals,,,,,present,,,,,,2026-01-05T17:54:00Z,https://app.plutof.ut.ee/event/view/16237702,29231566,,Attila Sandor,2026-01-05,,,Hungary,,,Csemő,,47.13530653,19.68882501,WGS84,,36SVD,,Disciseda candida (Schwein.) Lloyd,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Disciseda,Species,,,,,
OBS7894182,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894182,,Attila Sandor,7,7,individuals,,,,,present,,,,,,2025-05-10T09:05:00Z,https://app.plutof.ut.ee/event/view/16237703,29231567,,Attila Sandor,2025-05-10,,,Hungary,,,Sándorfalva,,46.40369109,20.12423571,WGS84,,3FG99,,Geastrum kotlabae V.J. Staněk,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7894183,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894183,,Attila Sandor,4,4,individuals,,,,,present,,,,,,2025-10-26T09:15:00Z,https://app.plutof.ut.ee/event/view/16237704,29231568,,Attila Sandor,2025-10-26,,,Hungary,,,Sándorfalva,,46.40315956,20.12385618,WGS84,,59LGV,,Tulostoma pulchellum Sacc.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Species,,,,,
OBS7894193,2026-05-04T09:17:42Z,Attila Sandor,,,,108820,,,Citizens for FunDive,HumanObservation,7894193,,Attila Sandor,3,3,individuals,,,,,present,,,,,,2025-10-04T08:45:00Z,https://app.plutof.ut.ee/event/view/16237714,29231578,,Attila Sandor,2025-10-04,,,Hungary,,,Ásotthalom,,46.21022501,19.79605235,WGS84,,6JZ7Q,,Geastrum saccatum Fr.,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Species,,,,,
OBS7942695,2026-05-04T09:17:42Z,Márk Wabrosch,,,,108820,,,Citizens for FunDive,HumanObservation,7942695,,Márk Wabrosch,1,1,individuals,,,,,present,,,,,,2025-12-30T13:28:00Z,https://app.plutof.ut.ee/event/view/16286595,29331436,,Márk Wabrosch,2025-12-30,,,Hungary,,Pest,Gyál,,47.36658219,19.2485927,WGS84,,46NF,,Disciseda Czern.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,,Genus,,,,,
